id,product_id,customer_id,rating,review_text,reviewed_at
7348,299,4740,5,"Came with my team, everyone was happy.",2021-04-10
7349,288,11432,5,Reliable as always — never disappoints.,2020-12-24
7350,125,1967,3,"Good on most days, off-days exist.",2023-07-26
7351,56,721,5,"Solid flavour, great portion size.",2025-06-02
7352,125,14931,2,Not what I expected from the photos.,2024-10-22
7353,288,13102,3,Decent but nothing special.,2025-05-22
7354,136,7653,1,Cold by the time it arrived.,2024-07-27
7355,92,12912,3,Decent but nothing special.,2023-12-21
7356,257,4177,5,Fresh ingredients and prompt service.,2021-06-13
7357,113,9767,5,"Came with my team, everyone was happy.",2025-02-18
7358,18,13734,5,Absolutely loved this. Will order again.,2022-12-06
7359,232,3520,5,Five stars all around.,2024-06-14
7360,71,10863,5,Reliable as always — never disappoints.,2025-09-11
7361,114,6648,3,Fine for a quick bite.,2020-05-25
7362,250,12553,4,Absolutely loved this. Will order again.,2023-10-14
7363,266,946,3,"Good on most days, off-days exist.",2024-12-23
7364,190,5211,2,Disappointing portion for the price.,2024-04-04
7365,214,1188,5,Fresh ingredients and prompt service.,2025-07-02
7366,68,8383,3,"Good on most days, off-days exist.",2024-06-28
7367,91,14929,4,Absolutely loved this. Will order again.,2023-10-15
7368,228,6604,2,"Slow service, mediocre food.",2024-11-04
7369,132,9976,5,Fresh ingredients and prompt service.,2021-12-18
7370,200,4955,5,Reliable as always — never disappoints.,2024-06-03
7371,88,1725,5,Reliable as always — never disappoints.,2024-11-08
7372,294,8945,3,Fine for a quick bite.,2024-06-19
7373,99,14511,4,Absolutely loved this. Will order again.,2022-01-08
7374,295,6379,4,Absolutely loved this. Will order again.,2024-11-07
7375,279,14208,3,Average — would order again only if nearby.,2020-06-19
7376,1,6687,4,Reliable as always — never disappoints.,2020-06-24
7377,166,14142,5,Absolutely loved this. Will order again.,2022-07-09
7378,104,14447,5,Fresh ingredients and prompt service.,2025-08-27
7379,257,755,4,"Solid flavour, great portion size.",2020-03-22
7380,262,4211,5,"Came with my team, everyone was happy.",2022-02-04
7381,173,11437,4,Reliable as always — never disappoints.,2021-09-17
7382,61,5385,3,"Standard fare, fairly priced.",2022-10-11
7383,205,2613,5,"Solid flavour, great portion size.",2022-09-16
7384,8,5238,5,"Came with my team, everyone was happy.",2022-01-28
7385,80,14826,5,Reliable as always — never disappoints.,2020-10-02
7386,43,6030,2,Cold by the time it arrived.,2025-08-17
7387,69,5620,4,"Came with my team, everyone was happy.",2020-10-14
7388,75,6917,5,"Came with my team, everyone was happy.",2025-12-22
7389,11,10926,5,"Came with my team, everyone was happy.",2022-07-14
7390,117,14811,4,"Came with my team, everyone was happy.",2025-06-02
7391,58,14532,4,Absolutely loved this. Will order again.,2025-11-14
7392,269,5574,5,Fresh ingredients and prompt service.,2022-06-30
7393,26,1366,4,"Came with my team, everyone was happy.",2020-06-28
7394,225,4847,5,Fresh ingredients and prompt service.,2023-10-11
7395,72,12163,5,Five stars all around.,2024-12-04
7396,15,7538,4,Fresh ingredients and prompt service.,2022-11-25
7397,31,8468,3,Fine for a quick bite.,2020-10-31
7398,253,1201,4,"Solid flavour, great portion size.",2022-09-24
7399,197,6392,2,Cold by the time it arrived.,2020-11-09
7400,295,12401,3,"Standard fare, fairly priced.",2021-10-26
7401,99,1644,4,Five stars all around.,2024-10-29
7402,247,11918,4,Five stars all around.,2024-04-07
7403,107,9881,5,"Solid flavour, great portion size.",2021-12-18
7404,106,5489,5,Reliable as always — never disappoints.,2025-02-05
7405,267,4612,3,Average — would order again only if nearby.,2021-07-26
7406,77,10837,5,Reliable as always — never disappoints.,2020-10-09
7407,297,13762,1,Disappointing portion for the price.,2020-02-08
7408,291,12765,4,Absolutely loved this. Will order again.,2025-02-24
7409,86,1248,4,"Came with my team, everyone was happy.",2025-08-17
7410,162,5842,4,Reliable as always — never disappoints.,2024-06-17
7411,78,70,5,Absolutely loved this. Will order again.,2023-08-25
7412,156,2568,2,Not what I expected from the photos.,2024-08-31
7413,49,7920,5,"Solid flavour, great portion size.",2023-03-03
7414,166,8121,2,Skipped my dietary request.,2023-04-05
7415,237,1227,3,"Standard fare, fairly priced.",2023-11-08
7416,129,10321,5,Absolutely loved this. Will order again.,2020-01-12
7417,118,13673,5,Reliable as always — never disappoints.,2024-08-31
7418,66,3826,4,Reliable as always — never disappoints.,2020-04-29
7419,290,12448,4,"Best lunch in town, no contest.",2025-08-21
7420,47,5168,4,Fresh ingredients and prompt service.,2020-04-09
7421,54,758,3,Fine for a quick bite.,2021-05-01
7422,204,2253,3,Decent but nothing special.,2025-08-12
7423,101,5399,4,Reliable as always — never disappoints.,2020-08-29
7424,53,9335,5,Absolutely loved this. Will order again.,2020-01-18
7425,83,11141,1,Skipped my dietary request.,2024-09-29
7426,267,5780,5,"Best lunch in town, no contest.",2020-06-26
7427,265,10927,5,Absolutely loved this. Will order again.,2025-08-21
7428,118,9126,5,Reliable as always — never disappoints.,2024-02-27
7429,90,12773,5,"Came with my team, everyone was happy.",2020-09-14
7430,271,2604,5,"Solid flavour, great portion size.",2024-02-02
7431,65,14812,5,Five stars all around.,2021-07-02
7432,95,3072,5,"Solid flavour, great portion size.",2024-07-25
7433,102,10428,4,"Solid flavour, great portion size.",2021-09-30
7434,114,7366,5,"Came with my team, everyone was happy.",2023-04-03
7435,194,7186,5,"Best lunch in town, no contest.",2022-09-15
7436,27,5367,3,Average — would order again only if nearby.,2024-03-06
7437,177,1901,5,"Solid flavour, great portion size.",2021-05-08
7438,174,4637,3,Average — would order again only if nearby.,2024-12-15
7439,202,5470,4,Fresh ingredients and prompt service.,2020-03-08
7440,80,14662,4,Five stars all around.,2020-07-23
7441,275,765,5,"Came with my team, everyone was happy.",2021-03-22
7442,285,6326,1,Disappointing portion for the price.,2025-06-16
7443,21,3081,5,Reliable as always — never disappoints.,2021-02-28
7444,297,4973,3,Fine for a quick bite.,2023-05-13
7445,287,5417,5,Fresh ingredients and prompt service.,2020-12-15
7446,162,9736,5,"Best lunch in town, no contest.",2024-11-19
7447,296,12729,4,Fresh ingredients and prompt service.,2023-02-26
7448,7,6498,4,"Solid flavour, great portion size.",2024-12-08
7449,131,159,5,Reliable as always — never disappoints.,2024-05-19
7450,62,3643,5,Reliable as always — never disappoints.,2021-07-29
7451,118,2477,5,"Came with my team, everyone was happy.",2021-08-02
7452,242,2673,5,"Best lunch in town, no contest.",2021-04-20
7453,21,3537,3,Decent but nothing special.,2025-06-04
7454,253,7633,4,"Best lunch in town, no contest.",2021-05-31
7455,275,7081,5,Five stars all around.,2024-11-04
7456,235,1545,3,Fine for a quick bite.,2022-04-09
7457,148,12109,5,"Best lunch in town, no contest.",2020-11-25
7458,114,4279,5,Fresh ingredients and prompt service.,2021-11-19
7459,69,14061,4,"Came with my team, everyone was happy.",2020-03-26
7460,280,14850,5,"Best lunch in town, no contest.",2022-08-10
7461,114,2215,4,Absolutely loved this. Will order again.,2021-07-25
7462,44,4871,4,"Solid flavour, great portion size.",2025-03-09
7463,243,9046,4,"Solid flavour, great portion size.",2021-07-17
7464,282,3275,4,Absolutely loved this. Will order again.,2022-10-05
7465,268,9757,3,"Standard fare, fairly priced.",2021-07-24
7466,13,12234,5,"Solid flavour, great portion size.",2020-02-27
7467,71,5470,2,Cold by the time it arrived.,2025-07-11
7468,295,5013,4,Reliable as always — never disappoints.,2020-06-18
7469,61,9279,5,Five stars all around.,2023-06-22
7470,160,3647,4,"Came with my team, everyone was happy.",2022-03-09
7471,293,14530,5,"Best lunch in town, no contest.",2020-03-10
7472,185,13384,3,Decent but nothing special.,2025-08-31
7473,257,7004,4,Fresh ingredients and prompt service.,2023-04-27
7474,63,11845,3,Decent but nothing special.,2023-05-08
7475,208,3704,4,"Came with my team, everyone was happy.",2020-02-16
7476,93,4972,1,Not what I expected from the photos.,2021-05-25
7477,30,1870,4,"Came with my team, everyone was happy.",2022-09-02
7478,157,12294,5,Fresh ingredients and prompt service.,2024-08-04
7479,278,12006,5,Fresh ingredients and prompt service.,2024-02-22
7480,75,11681,5,Absolutely loved this. Will order again.,2024-07-26
7481,232,10540,3,"Good on most days, off-days exist.",2024-04-30
7482,85,7615,5,"Best lunch in town, no contest.",2020-01-26
7483,270,675,5,Absolutely loved this. Will order again.,2022-04-30
7484,213,11898,1,Cold by the time it arrived.,2025-12-16
7485,11,13824,3,"Good on most days, off-days exist.",2023-01-10
7486,265,2405,4,Five stars all around.,2022-08-19
7487,104,13839,3,"Standard fare, fairly priced.",2024-08-29
7488,155,12873,3,Average — would order again only if nearby.,2025-12-17
7489,122,2536,5,Five stars all around.,2021-12-18
7490,228,13469,4,Fresh ingredients and prompt service.,2025-11-16
7491,82,766,3,Average — would order again only if nearby.,2022-03-25
7492,158,13172,2,"Slow service, mediocre food.",2020-03-31
7493,36,735,4,"Best lunch in town, no contest.",2022-07-14
7494,110,3181,2,"Slow service, mediocre food.",2020-06-23
7495,77,11681,4,"Solid flavour, great portion size.",2024-07-02
7496,132,3148,3,"Good on most days, off-days exist.",2023-07-04
7497,195,7813,4,"Came with my team, everyone was happy.",2020-03-19
7498,275,7905,5,Five stars all around.,2023-07-04
7499,102,6769,3,"Standard fare, fairly priced.",2025-06-19
7500,142,9890,4,"Best lunch in town, no contest.",2020-10-29
7501,47,5856,5,Absolutely loved this. Will order again.,2020-04-26
7502,270,3707,5,Fresh ingredients and prompt service.,2022-07-11
7503,125,6397,4,"Best lunch in town, no contest.",2021-01-23
7504,76,8833,4,Five stars all around.,2022-10-23
7505,56,2942,5,"Best lunch in town, no contest.",2021-09-08
7506,15,3933,5,Reliable as always — never disappoints.,2024-12-27
7507,276,12162,3,Fine for a quick bite.,2022-01-03
7508,218,7827,3,"Standard fare, fairly priced.",2025-06-02
7509,185,4500,3,Fine for a quick bite.,2023-03-14
7510,180,6145,5,Fresh ingredients and prompt service.,2025-02-07
7511,171,6568,5,"Came with my team, everyone was happy.",2020-02-25
7512,245,12045,3,Decent but nothing special.,2025-07-12
7513,293,201,5,"Best lunch in town, no contest.",2024-11-25
7514,257,6583,3,"Good on most days, off-days exist.",2021-05-27
7515,73,12794,4,Fresh ingredients and prompt service.,2022-01-22
7516,10,14401,5,Fresh ingredients and prompt service.,2021-08-18
7517,98,11395,3,Average — would order again only if nearby.,2023-07-01
7518,128,7401,3,Fine for a quick bite.,2020-08-26
7519,140,8337,1,"Slow service, mediocre food.",2021-03-08
7520,265,8140,5,"Came with my team, everyone was happy.",2023-10-07
7521,22,7704,4,"Best lunch in town, no contest.",2022-05-23
7522,277,13588,3,Fine for a quick bite.,2022-10-03
7523,146,7637,3,Decent but nothing special.,2023-01-27
7524,81,13940,3,Fine for a quick bite.,2022-06-18
7525,256,3384,5,Fresh ingredients and prompt service.,2020-10-21
7526,192,12647,4,Five stars all around.,2023-03-22
7527,156,608,4,"Solid flavour, great portion size.",2024-10-08
7528,193,8090,5,Absolutely loved this. Will order again.,2024-01-09
7529,10,7632,5,"Solid flavour, great portion size.",2024-11-27
7530,24,2406,5,"Came with my team, everyone was happy.",2025-06-20
7531,175,8499,4,"Best lunch in town, no contest.",2020-01-10
7532,47,10119,3,Fine for a quick bite.,2024-04-01
7533,254,814,4,Fresh ingredients and prompt service.,2022-09-15
7534,4,10787,5,Fresh ingredients and prompt service.,2021-04-15
7535,203,12619,5,"Came with my team, everyone was happy.",2025-04-15
7536,1,5646,4,"Best lunch in town, no contest.",2021-04-24
7537,271,4885,4,"Came with my team, everyone was happy.",2021-10-14
7538,23,7427,3,Average — would order again only if nearby.,2022-11-23
7539,188,3334,3,Decent but nothing special.,2023-10-20
7540,236,4679,5,Absolutely loved this. Will order again.,2025-02-12
7541,242,10314,4,"Came with my team, everyone was happy.",2021-10-23
7542,124,2053,5,"Solid flavour, great portion size.",2020-10-27
7543,148,2848,5,Fresh ingredients and prompt service.,2023-03-28
7544,255,8611,4,"Came with my team, everyone was happy.",2021-02-25
7545,219,7311,5,Absolutely loved this. Will order again.,2020-11-06
7546,274,2672,5,Absolutely loved this. Will order again.,2020-09-21
7547,125,9191,5,Five stars all around.,2020-05-06
7548,20,489,5,Reliable as always — never disappoints.,2021-10-20
7549,138,13764,5,Reliable as always — never disappoints.,2022-01-10
7550,77,14701,4,Absolutely loved this. Will order again.,2025-04-12
7551,186,5325,1,Not what I expected from the photos.,2021-05-08
7552,44,12602,3,Fine for a quick bite.,2022-12-12
7553,250,4810,5,"Came with my team, everyone was happy.",2024-06-28
7554,212,12678,4,"Best lunch in town, no contest.",2021-02-04
7555,99,1710,3,"Standard fare, fairly priced.",2021-04-03
7556,94,11930,1,Skipped my dietary request.,2024-10-07
7557,2,8796,5,Five stars all around.,2020-08-10
7558,92,5040,4,Reliable as always — never disappoints.,2025-07-13
7559,31,9001,3,Fine for a quick bite.,2020-10-05
7560,95,4722,3,"Standard fare, fairly priced.",2023-08-02
7561,105,6823,3,Fine for a quick bite.,2025-03-22
7562,34,14311,2,Not what I expected from the photos.,2021-10-09
7563,153,1460,5,"Came with my team, everyone was happy.",2020-07-06
7564,52,2638,3,"Good on most days, off-days exist.",2022-05-06
7565,119,11142,5,"Solid flavour, great portion size.",2024-06-25
7566,139,14361,3,Decent but nothing special.,2022-11-30
7567,61,13959,4,"Solid flavour, great portion size.",2020-10-31
7568,241,13906,3,Average — would order again only if nearby.,2021-02-10
7569,115,9842,4,Five stars all around.,2023-06-29
7570,197,10023,4,"Solid flavour, great portion size.",2025-01-08
7571,120,5503,5,"Came with my team, everyone was happy.",2022-08-27
7572,87,14603,4,"Best lunch in town, no contest.",2023-09-17
7573,189,12481,4,"Best lunch in town, no contest.",2022-10-10
7574,130,9587,5,Five stars all around.,2024-06-11
7575,249,5281,3,"Standard fare, fairly priced.",2021-10-02
7576,181,2463,5,Reliable as always — never disappoints.,2022-05-18
7577,10,10766,5,"Came with my team, everyone was happy.",2024-01-16
7578,110,2337,2,Disappointing portion for the price.,2022-10-02
7579,30,3952,4,Fresh ingredients and prompt service.,2021-09-25
7580,204,14081,5,Reliable as always — never disappoints.,2021-06-15
7581,66,1433,1,"Slow service, mediocre food.",2023-12-23
7582,219,5485,4,Five stars all around.,2020-11-24
7583,226,8528,4,"Came with my team, everyone was happy.",2024-05-25
7584,236,1599,5,"Solid flavour, great portion size.",2024-08-29
7585,232,10547,2,Skipped my dietary request.,2024-03-15
7586,49,466,3,Fine for a quick bite.,2025-05-24
7587,143,1861,4,"Best lunch in town, no contest.",2023-05-25
7588,61,11267,2,Disappointing portion for the price.,2025-12-20
7589,180,13417,5,Absolutely loved this. Will order again.,2021-06-09
7590,232,3690,5,"Best lunch in town, no contest.",2025-02-17
7591,29,1119,2,"Slow service, mediocre food.",2020-10-31
7592,267,8604,5,Reliable as always — never disappoints.,2022-05-26
7593,39,2416,4,"Solid flavour, great portion size.",2020-06-08
7594,226,10460,2,Skipped my dietary request.,2020-11-25
7595,99,8180,4,Five stars all around.,2025-03-01
7596,43,13476,1,Disappointing portion for the price.,2022-03-07
7597,228,11404,5,"Solid flavour, great portion size.",2021-04-06
7598,63,13690,4,Absolutely loved this. Will order again.,2025-07-06
7599,265,10156,5,Absolutely loved this. Will order again.,2021-03-13
7600,206,9600,4,Fresh ingredients and prompt service.,2022-06-17
7601,92,3926,5,"Solid flavour, great portion size.",2021-02-02
7602,1,14299,4,"Came with my team, everyone was happy.",2024-06-05
7603,225,3017,3,"Standard fare, fairly priced.",2023-12-08
7604,282,14944,5,"Best lunch in town, no contest.",2024-04-17
7605,127,14720,4,Reliable as always — never disappoints.,2024-01-12
7606,278,957,5,"Best lunch in town, no contest.",2023-05-02
